ids,clsids,expect_college,expect_edu_raw,linking_idx,teacher_praise,teacher_talk,bonding_idx,hukou_type,cog_score,ses_self,ses_pca,ses_pca_group,parent_edu_max,family_econ,home_books,has_desk,has_computer
18562,423,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,-1.2118287797978933,0.0,15,1964.0,1.064458348326845,1,6.0,2.0,5.0,1.0,0.0
18563,423,1.0,9.0,-0.8193625005465031,2.333333333333333,0.0,0.2873689629117474,0.0,22,1969.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
18564,423,0.0,6.0,-0.2262724424962352,1.0,1.0,-0.2123636179914662,1.0,23,1970.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
18565,423,0.0,5.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,11,1977.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
18566,423,0.0,5.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,10,1979.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
18568,424,1.0,9.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,31,1.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18569,424,1.0,9.0,0.389877802619806,3.333333333333333,0.0,-0.7120961988946796,0.0,32,1973.0,2.4291355307593,1,9.0,3.0,5.0,1.0,0.0
18570,424,1.0,8.0,0.9829678606700738,2.0,1.0,0.2873689629117474,0.0,23,1970.0,0.16360106072767353,0,8.0,3.0,3.0,1.0,1.0
18571,424,1.0,9.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,21,0.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
18572,424,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,-0.7120961988946796,0.0,30,1966.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18573,424,1.0,8.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,0.0,32,1970.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18574,424,1.0,8.0,2.59528826489182,3.333333333333333,1.0,1.286834124718174,0.0,32,1974.0,0.8521993929578059,1,4.0,3.0,4.0,1.0,0.0
18575,424,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,-0.7120961988946796,0.0,22,1966.0,0.6040542366507028,1,8.0,3.0,4.0,1.0,1.0
18576,424,1.0,8.0,0.9829678606700738,2.0,1.0,0.7871015438149604,0.0,29,1968.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
18577,424,1.0,8.0,-2.028602803712812,1.3333333333333333,0.0,-0.7120961988946796,0.0,29,1970.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18578,424,1.0,7.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,0.0,26,1973.0,1.2926525688808348,1,4.0,3.0,5.0,1.0,0.0
18579,424,1.0,8.0,0.9829678606700738,2.0,1.0,-1.7115613607011066,0.0,31,1969.0,-0.2645509486178838,0,3.0,2.0,4.0,1.0,0.17857142857142858
18580,424,1.0,8.0,-1.625522702657376,1.6666666666666667,0.0,-1.2118287797978933,0.0,31,1968.0,1.7678760021132935,1,7.0,3.0,5.0,1.0,0.17857142857142858
18581,424,1.0,9.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,0.0,25,1971.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18582,424,1.0,8.0,-1.625522702657376,1.6666666666666667,0.0,-0.2123636179914662,0.0,27,2001.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
18583,424,1.0,9.0,0.9829678606700738,2.0,1.0,-1.7115613607011066,0.0,25,1971.0,0.44002623469149127,1,8.0,3.0,1.0,1.0,0.0
18584,424,1.0,7.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,0.0,20,1972.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
18585,424,1.0,7.0,-0.2262724424962352,1.0,1.0,-0.2123636179914662,0.0,23,0.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
18586,424,1.0,8.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,1.0,28,1972.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18587,424,0.0,6.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,25,1970.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18588,424,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,25,1970.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18589,424,1.0,8.0,0.9829678606700738,2.0,1.0,-1.7115613607011066,0.0,23,1971.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
18590,424,1.0,10.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,20,1971.0,0.8521993929578059,1,4.0,3.0,4.0,1.0,0.0
18591,424,1.0,7.0,2.59528826489182,3.333333333333333,1.0,1.286834124718174,0.0,27,1960.0,2.8846263436889834,1,8.0,4.0,5.0,1.0,0.0
18592,424,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,-0.7120961988946796,0.0,10,1970.0,-0.0787331686546732,0,8.0,2.0,4.0,1.0,1.0
18593,424,1.0,9.0,-0.8193625005465031,2.333333333333333,0.0,-1.2118287797978933,0.0,25,0.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18594,424,1.0,8.0,0.9829678606700738,2.0,1.0,0.7871015438149604,0.0,27,1976.0,0.18355199648078707,0,6.0,2.0,3.0,1.0,0.0
18595,424,0.0,6.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,0.0,25,1.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18596,424,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-0.2123636179914662,0.0,28,1968.0,-0.9728819011507917,0,3.0,3.0,3.0,1.0,1.0
18597,424,1.0,9.0,0.5798877596146376,1.6666666666666667,1.0,0.2873689629117474,0.0,28,1971.0,0.3626176354466525,1,5.0,3.0,5.0,1.0,1.0
18598,424,1.0,9.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,22,0.0,0.8521993929578059,1,4.0,3.0,4.0,1.0,0.0
18599,424,1.0,10.0,-0.2262724424962352,1.0,1.0,0.2873689629117474,0.0,34,1964.0,0.3767576442750097,1,7.0,3.0,4.0,1.0,1.0
18600,424,1.0,8.0,-0.0132022984356304,3.0,0.0,2.7860318674278144,0.0,24,1.0,0.44002623469149127,1,8.0,3.0,1.0,1.0,0.0
18601,424,0.0,6.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,26,1972.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
18602,424,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-0.2123636179914662,0.0,27,1973.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
18603,424,1.0,7.0,-0.2262724424962352,1.0,1.0,-0.7120961988946796,0.0,26,1970.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
18604,424,1.0,7.0,0.1768076585592011,1.3333333333333333,1.0,-0.2123636179914662,1.0,24,0.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18605,424,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,-1.2118287797978933,0.0,22,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18606,424,1.0,9.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,20,1973.0,2.8846263436889834,1,8.0,4.0,5.0,1.0,0.0
18607,424,1.0,10.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,24,1970.0,0.8521993929578059,1,4.0,3.0,4.0,1.0,0.0
18608,424,1.0,7.0,0.1768076585592011,1.3333333333333333,1.0,-1.7115613607011066,0.0,31,0.0,-0.938790956569321,0,3.0,2.0,2.0,1.0,0.0
18609,424,1.0,7.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,1.0,27,1979.0,-0.057884604723263205,0,3.0,2.0,4.0,1.0,0.0
18610,424,1.0,7.0,2.192208163836383,3.0,1.0,-0.2123636179914662,0.0,29,1969.0,1.519949161256528,1,5.0,3.0,5.0,1.0,0.0
18611,424,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,22,1969.0,0.63904280941047,1,5.0,3.0,3.0,1.0,0.0
18612,424,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,19,1972.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18613,424,1.0,7.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,24,0.0,-0.09197554930473376,0,3.0,3.0,5.0,1.0,1.0
18614,424,1.0,7.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,0.0,25,1967.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
18615,424,1.0,8.0,1.3860479617255104,2.333333333333333,1.0,0.7871015438149604,0.0,25,1964.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
18616,424,0.0,3.0,-2.028602803712812,1.3333333333333333,0.0,-1.7115613607011066,0.0,25,1.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18617,424,1.0,7.0,0.9829678606700738,2.0,1.0,-0.2123636179914662,0.0,24,1962.0,-2.5374732864805223,0,6.0,1.0,1.0,1.0,1.0
18618,424,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,0.0,17,1969.0,1.2926525688808348,1,4.0,3.0,5.0,1.0,0.0
18619,424,0.0,6.0,-1.625522702657376,1.6666666666666667,0.0,1.286834124718174,0.0,25,0.0,1.7481433818105176,1,3.0,4.0,5.0,1.0,0.0
18620,424,1.0,7.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,14,1979.0,-0.29099212402371244,0,6.0,3.0,3.0,1.0,1.0
18621,424,1.0,8.0,0.9829678606700738,2.0,1.0,0.7871015438149604,0.0,25,1972.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
18622,424,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,31,0.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
18623,424,1.0,9.0,-2.028602803712812,1.3333333333333333,0.0,-0.2123636179914662,0.0,18,1967.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
18759,427,1.0,8.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,0.0,21,0.0,2.2168765753902613,1,7.0,4.0,4.0,1.0,0.0
18760,427,1.0,9.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,20,1.0,0.2570463959275141,1,6.0,2.0,4.0,1.0,0.3170731707317073
18761,427,1.0,7.0,1.196038004730679,4.0,0.0,-1.2118287797978933,0.0,14,1972.0,0.63904280941047,1,5.0,3.0,3.0,1.0,0.0
18762,427,1.0,7.0,-2.028602803712812,1.3333333333333333,0.0,-0.2123636179914662,0.0,14,0.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18763,427,0.0,6.0,1.196038004730679,4.0,0.0,0.7871015438149604,1.0,23,1974.0,-0.23767111439816901,0,6.0,3.0,4.0,0.0,0.3170731707317073
18764,427,0.0,5.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,17,1.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
18765,427,1.0,7.0,0.9829678606700738,2.0,1.0,0.2873689629117474,0.0,16,1971.0,-0.5324287252277627,0,3.0,3.0,4.0,1.0,1.0
18767,427,0.0,3.0,-2.028602803712812,1.3333333333333333,0.0,-0.7120961988946796,1.0,16,1.0,-1.200178493526485,0,2.0,3.0,3.0,1.0,1.0
18768,427,1.0,9.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,23,0.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18769,427,1.0,7.0,-2.4316829047682487,1.0,0.0,-0.2123636179914662,0.0,17,1964.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18770,427,1.0,8.0,1.196038004730679,4.0,0.0,1.786566705621388,0.0,29,1972.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18771,427,0.0,6.0,0.389877802619806,3.333333333333333,0.0,0.7871015438149604,0.0,17,1959.0,-0.9737795293290884,0,6.0,2.0,3.0,1.0,1.0
18772,427,1.0,9.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,0.0,23,0.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
18773,427,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,0.0,17,1970.0,-1.2152161305331386,0,3.0,2.0,4.0,1.0,1.0
18774,427,0.0,6.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,0.0,26,0.0,1.3218302147158458,1,5.0,4.0,3.0,1.0,0.0
18775,427,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,19,0.0,1.2926525688808348,1,4.0,3.0,5.0,1.0,0.0
18776,427,0.0,6.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,15,1969.0,0.5899142278223456,1,6.0,3.0,5.0,1.0,1.0
18777,427,0.0,5.0,-0.0132022984356304,3.0,0.0,1.786566705621388,0.0,11,0.0,-0.18250915181721822,0,3.0,3.0,3.0,1.0,0.3170731707317073
18778,427,0.0,5.0,0.7929579036752421,3.6666666666666665,0.0,1.286834124718174,0.0,16,1976.0,0.3767576442750097,1,7.0,3.0,4.0,1.0,1.0
18779,427,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,22,1970.0,2.0037199918429254,1,8.0,4.0,3.0,1.0,0.0
18780,427,1.0,8.0,0.7929579036752421,3.6666666666666665,0.0,2.286299286524601,0.0,23,0.0,0.18444962465908377,0,3.0,3.0,3.0,1.0,0.0
18781,427,1.0,7.0,0.1768076585592011,1.3333333333333333,1.0,0.2873689629117474,0.0,14,1971.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
18782,427,1.0,8.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,25,0.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
18783,427,1.0,9.0,2.192208163836383,3.0,1.0,1.786566705621388,0.0,20,0.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18784,427,1.0,9.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,24,0.0,1.3076902058874886,1,3.0,4.0,4.0,1.0,0.0
18785,427,1.0,7.0,1.196038004730679,4.0,0.0,1.786566705621388,0.0,24,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18786,427,1.0,8.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,16,1977.0,-0.5324287252277627,0,3.0,3.0,4.0,1.0,1.0
18787,427,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,19,1964.0,2.2168765753902613,1,7.0,4.0,4.0,1.0,0.0
18788,427,1.0,7.0,-0.8193625005465031,2.333333333333333,0.0,1.286834124718174,0.0,20,0.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18789,427,1.0,8.0,-0.416282399491067,2.6666666666666665,0.0,1.286834124718174,0.0,18,1970.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
18790,427,1.0,8.0,1.196038004730679,4.0,0.0,1.286834124718174,0.0,19,1971.0,-0.06369553164801936,0,7.0,3.0,3.0,1.0,1.0
18791,427,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,1.286834124718174,1.0,32,2.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18793,427,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,20,1.0,-0.8652965571225942,0,3.0,2.0,3.0,1.0,0.3170731707317073
18794,427,0.0,4.0,1.196038004730679,4.0,0.0,0.2873689629117474,0.0,15,1974.0,0.03064743173011761,0,2.0,3.0,4.0,1.0,0.3170731707317073
18795,427,1.0,9.0,1.3860479617255104,2.333333333333333,1.0,0.2873689629117474,0.0,23,1974.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
18796,427,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,0.2873689629117474,0.0,26,0.0,-0.9737795293290884,0,6.0,2.0,3.0,1.0,1.0
18797,427,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,18,1.0,-1.6556693064561676,0,3.0,2.0,3.0,1.0,1.0
18799,427,1.0,8.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,13,0.0,1.2926525688808348,1,4.0,3.0,5.0,1.0,0.0
18800,427,1.0,7.0,1.196038004730679,4.0,0.0,0.2873689629117474,0.0,20,1973.0,0.14946105189931655,0,6.0,3.0,4.0,1.0,1.0
18801,427,1.0,9.0,-0.0132022984356304,3.0,0.0,1.786566705621388,1.0,27,0.0,0.14946105189931655,0,6.0,3.0,4.0,1.0,1.0
18802,427,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,1.286834124718174,0.0,16,1973.0,-0.5324287252277627,0,3.0,3.0,4.0,1.0,1.0
18804,427,0.0,6.0,0.389877802619806,3.333333333333333,0.0,0.7871015438149604,0.0,25,1974.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
18805,427,1.0,7.0,-0.0132022984356304,3.0,0.0,-0.2123636179914662,0.0,25,1971.0,1.0794959853334989,1,5.0,3.0,4.0,1.0,0.0
18806,427,1.0,9.0,1.196038004730679,4.0,0.0,2.286299286524601,1.0,17,1.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18807,427,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,23,0.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18808,428,1.0,8.0,0.1768076585592011,1.3333333333333333,1.0,-0.7120961988946796,0.0,23,0.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
18809,428,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,0.2873689629117474,0.0,28,1968.0,1.7272948178791077,1,8.0,4.0,5.0,1.0,1.0
18810,428,1.0,9.0,-2.028602803712812,1.3333333333333333,0.0,-1.2118287797978933,1.0,28,1973.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18811,428,1.0,9.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,0.0,27,1966.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
18812,428,1.0,9.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,0.0,17,1971.0,0.6249028005821128,1,3.0,3.0,4.0,1.0,0.0
18813,428,1.0,9.0,-0.0132022984356304,3.0,0.0,-0.2123636179914662,0.0,26,1974.0,0.8513017647795093,1,7.0,2.0,4.0,1.0,0.0
18814,428,1.0,9.0,-1.2224426016019396,2.0,0.0,-1.7115613607011066,0.0,33,0.0,-0.2710411882705991,0,4.0,2.0,3.0,1.0,0.0
18815,428,1.0,8.0,0.9829678606700738,2.0,1.0,0.7871015438149604,0.0,29,1969.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18816,428,1.0,9.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,23,1974.0,2.2018389383836072,1,8.0,3.0,5.0,1.0,0.0
18817,428,1.0,8.0,2.192208163836383,3.0,1.0,0.7871015438149604,0.0,25,1963.0,0.624005172403816,1,6.0,2.0,4.0,1.0,0.0
18818,428,1.0,9.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,12,1972.0,-2.1512844449601474,0,6.0,2.0,3.0,0.0,1.0
18819,428,1.0,8.0,-1.2224426016019396,2.0,0.0,-1.2118287797978933,1.0,23,0.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18820,428,1.0,9.0,2.59528826489182,3.333333333333333,1.0,0.2873689629117474,0.0,23,1973.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
18821,428,1.0,8.0,0.9829678606700738,2.0,1.0,-0.7120961988946796,0.0,22,1972.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
18822,428,1.0,7.0,-0.2262724424962352,1.0,1.0,0.2873689629117474,1.0,19,1971.0,-0.5041487075710482,0,7.0,3.0,2.0,1.0,1.0
18823,428,1.0,7.0,1.3860479617255104,2.333333333333333,1.0,0.2873689629117474,0.0,31,0.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
18824,428,1.0,8.0,-1.625522702657376,1.6666666666666667,0.0,-1.2118287797978933,0.0,33,1.0,0.5899142278223456,1,6.0,3.0,5.0,1.0,1.0
18825,428,1.0,7.0,-2.028602803712812,1.3333333333333333,0.0,0.2873689629117474,1.0,21,0.0,-0.18398495866903328,0,2.0,3.0,3.0,1.0,0.12195121951219512
18827,428,1.0,8.0,-1.2224426016019396,2.0,0.0,0.7871015438149604,0.0,26,1.0,0.624005172403816,1,6.0,2.0,4.0,1.0,0.0
18828,428,0.0,6.0,0.1768076585592011,1.3333333333333333,1.0,-0.7120961988946796,0.0,23,1977.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18829,428,0.0,6.0,1.7891280627809465,2.6666666666666665,1.0,0.2873689629117474,0.0,32,1969.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
18830,428,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,1.286834124718174,0.0,30,1974.0,-1.2930855310690808,0,4.0,2.0,1.0,1.0,0.12195121951219512
18831,428,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,1.0,30,1.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
18832,428,1.0,7.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,1.0,29,1973.0,1.549126807091539,1,6.0,4.0,3.0,1.0,0.0
18833,428,1.0,7.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,0.0,31,1961.0,-2.257433863152804,0,3.0,2.0,2.0,0.0,0.12195121951219512
18834,428,1.0,7.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,1.0,35,1972.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18835,428,1.0,8.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,0.0,27,0.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
18836,428,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,-0.2123636179914662,0.0,31,1975.0,0.624005172403816,1,6.0,2.0,4.0,1.0,0.0
18837,428,0.0,6.0,-2.028602803712812,1.3333333333333333,0.0,-1.7115613607011066,0.0,22,0.0,-0.7114943641936281,0,4.0,2.0,2.0,1.0,0.0
18838,428,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,0.7871015438149604,1.0,14,2.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18839,428,1.0,8.0,-0.0132022984356304,3.0,0.0,-0.7120961988946796,0.0,22,1972.0,1.534089170084885,1,7.0,3.0,4.0,1.0,0.0
18840,428,1.0,9.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,0.0,29,0.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18841,428,1.0,9.0,-2.028602803712812,1.3333333333333333,0.0,-1.2118287797978933,0.0,32,0.0,-2.697887039075833,0,3.0,2.0,1.0,0.0,0.12195121951219512
18842,428,1.0,8.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,24,0.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
18843,428,1.0,9.0,1.196038004730679,4.0,0.0,0.7871015438149604,0.0,30,1963.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18844,428,1.0,8.0,-0.2262724424962352,1.0,1.0,-1.7115613607011066,0.0,22,1968.0,1.1656545867567683,1,6.0,3.0,4.0,1.0,0.12195121951219512
18845,428,0.0,6.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,32,1976.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18846,428,0.0,6.0,-2.4316829047682487,1.0,0.0,-1.7115613607011066,1.0,28,0.0,0.7252014108337392,1,6.0,3.0,3.0,1.0,0.12195121951219512
18847,428,1.0,8.0,1.196038004730679,4.0,0.0,2.7860318674278144,0.0,16,1973.0,-0.057884604723263205,0,3.0,2.0,4.0,1.0,0.0
18848,428,1.0,9.0,-2.4316829047682487,1.0,0.0,-0.7120961988946796,0.0,33,1970.0,2.4291355307593,1,9.0,3.0,5.0,1.0,0.0
18849,428,1.0,7.0,-0.416282399491067,2.6666666666666665,0.0,-1.7115613607011066,1.0,29,0.0,-1.2921879028907841,0,1.0,3.0,1.0,1.0,0.12195121951219512
18850,428,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-0.7120961988946796,0.0,13,1970.0,0.8521993929578059,1,4.0,3.0,4.0,1.0,0.0
18851,428,1.0,8.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,0.0,24,1974.0,1.320932586537549,1,8.0,3.0,3.0,1.0,0.0
18852,428,1.0,8.0,-0.8193625005465031,2.333333333333333,0.0,0.7871015438149604,1.0,23,1964.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18853,428,1.0,7.0,-0.2262724424962352,1.0,1.0,-0.7120961988946796,0.0,26,1970.0,1.306792577709192,1,6.0,3.0,4.0,1.0,0.0
18854,428,1.0,8.0,-0.416282399491067,2.6666666666666665,0.0,0.2873689629117474,0.0,27,0.0,-0.29099212402371244,0,6.0,3.0,3.0,1.0,1.0
18855,428,1.0,8.0,-0.2262724424962352,1.0,1.0,-0.7120961988946796,0.0,29,0.0,-0.02870695888825214,0,4.0,3.0,2.0,1.0,0.0
18856,428,1.0,8.0,-1.2224426016019396,2.0,0.0,-0.7120961988946796,1.0,26,1970.0,-1.4344060950733009,0,6.0,2.0,2.0,0.0,0.0
18950,431,1.0,8.0,1.3860479617255104,2.333333333333333,1.0,-0.2123636179914662,0.0,29,0.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
18951,431,1.0,8.0,-1.2224426016019396,2.0,0.0,0.2873689629117474,1.0,29,1970.0,1.4122647989470036,1,7.0,3.0,4.0,1.0,0.10526315789473684
18952,431,1.0,7.0,-0.0132022984356304,3.0,0.0,0.7871015438149604,0.0,26,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18953,431,0.0,6.0,3.401448467002692,4.0,1.0,-0.2123636179914662,0.0,20,0.0,1.747245753632221,1,6.0,3.0,5.0,1.0,0.0
18954,431,1.0,7.0,-2.4316829047682487,1.0,0.0,-1.2118287797978933,0.0,27,1973.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18955,431,1.0,8.0,1.7891280627809465,2.6666666666666665,1.0,0.7871015438149604,0.0,32,1970.0,1.9745423460079141,1,7.0,3.0,5.0,1.0,0.0
18956,431,1.0,9.0,-0.0132022984356304,3.0,0.0,0.2873689629117474,1.0,31,1972.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
18957,431,1.0,7.0,-0.2262724424962352,1.0,1.0,-1.2118287797978933,0.0,26,1973.0,0.4117462170347769,1,4.0,3.0,3.0,1.0,0.0
18958,431,1.0,10.0,-0.0132022984356304,3.0,0.0,-1.7115613607011066,0.0,32,1972.0,1.093635994161856,1,7.0,3.0,3.0,1.0,0.0
18959,431,1.0,7.0,-1.625522702657376,1.6666666666666667,0.0,-0.7120961988946796,0.0,29,0.0,0.8663394017861631,1,6.0,3.0,3.0,1.0,0.0
18960,431,1.0,9.0,-1.2224426016019396,2.0,0.0,-0.2123636179914662,0.0,26,1973.0,1.7613857624605782,1,8.0,3.0,4.0,1.0,0.0
